"COUNTY","FullAddress","STATE","Month","Date","Year","lon","lat"
"TULSA ","11504 EAST 22ND STREET  , TULSA , OK","OK",8,31,2010,-95.8488257,36.1311296
"TULSA ","7514 EAST 6TH STREET  , TULSA , OK","OK",9,2,2010,-95.892994,36.152246
"TULSA ","131 EAST LATIMER STREET  , TULSA , OK","OK",9,2,2010,-95.994362,36.169101
"TULSA ","3232 NORTH WHEELING PLACE  , TULSA , OK","OK",9,11,2010,-95.964603,36.201303
"TULSA ","3317 WEST 59TH STREET  , TULSA , OK","OK",9,12,2010,-96.030693,36.077659
"TULSA ","1578 EAST 54TH STREET  , TULSA , OK","OK",9,16,2010,-95.9694304,36.0857213
"TULSA ","1700 SOUTH MEMORIAL DRIVE  , TULSA , OK","OK",9,20,2010,-95.8867282,36.1370953
"TULSA ","4327 SOUTH MAPLEWOOD AVENUE  , TULSA , OK","OK",9,21,2010,-95.9074061,36.099024
"TULSA ","1015 SOUTH ST. LOUIS AVENUE  , TULSA , OK","OK",10,12,2010,-95.970662,36.14844
"TULSA ","11405 EAST 32ND PLACE  , TULSA , OK","OK",10,12,2010,-95.849277,36.116993
"TULSA ","140 NORTH NEW HAVEN AVENUE  , TULSA , OK","OK",10,13,2010,-95.93341,36.164007
"TULSA ","1625 SOUTH 31ST EAST PLACE STREET  , TULSA , OK","OK",10,14,2010,-95.968906,36.118121
"TULSA ","1343 SOUTH LOUISVILLE AVENUE  , TULSA , OK","OK",10,18,2010,-95.935568,36.142593
"TULSA ","3317 WEST 59TH SOUTH STREET  , TULSA , OK","OK",10,24,2010,-96.030693,36.077659
"TULSA ","507 NORTH BIRMINGHAM, TULSA , OK","OK",10,26,2010,-95.953453,36.163858
"TULSA ","3161 SOUTH 129TH EAST AVENUE  , TULSA , OK","OK",10,29,2010,-95.8318379,36.1178373
"TULSA ","4732 WEST 47TH STREET  , TULSA , OK","OK",11,3,2010,-96.0295059,36.0953817
"TULSA ","4847 SOUTH 27TH WEST AVENUE  , TULSA , OK","OK",11,4,2010,-96.02253,36.0919359
"TULSA ","1216 NORTH YALE AVENUE  , TULSA , OK","OK",11,5,2010,-95.922865,36.172247
"TULSA ","7970 SOUTH SHERIDAN ROAD  , TULSA , OK","OK",11,7,2010,-95.9042406,36.0486632
"TULSA ","5236 NORTH ZUNIS, TULSA , OK","OK",11,15,2010,-95.961185,36.229724
"TULSA ","1533 NORTH VANDALIA AVENUE  , TULSA , OK","OK",11,16,2010,-95.924901,36.178282
"TULSA ","2703 WEST BRADY STREET  , TULSA , OK","OK",11,16,2010,-96.0228867,36.1570214
"TULSA ","1839 NORTH OSWEGO PLACE  , TULSA , OK","OK",11,17,2010,-95.931725,36.182132
"TULSA ","109 NORTH PHOENIX AVENUE  , TULSA , OK","OK",11,20,2010,-96.005045,36.155184
"TULSA ","573 EAST 59TH NORTH STREET  , TULSA , OK","OK",11,21,2010,-95.986075,36.239039
"TULSA ","417 SOUTH WHEELING AVENUE  , TULSA , OK","OK",11,28,2010,-95.964391,36.154544
"TULSA ","3639 SOUTH MAYBELLE AVENUE  , TULSA , OK","OK",12,5,2010,-96.001648,36.109891
"TULSA ","140 NORTH RICHMOND AVENUE  , TULSA , OK","OK",12,5,2010,-95.929483,36.163994
"TULSA ","5316 WEST 8TH STREET  , TULSA , OK","OK",12,6,2010,-96.052345,36.1464349
"TULSA ","1009 WEST 48TH ST S, TULSA , OK","OK",12,6,2010,-96.002986,36.095018
"TULSA ","523 NORTH QUAKER AVENUE A , TULSA , OK","OK",12,8,2010,-95.974121,36.163735
"TULSA ","6565 SOUTH NEWPORT AVENUE 228 , TULSA , OK","OK",12,8,2010,-95.9776568,36.0681283
"TULSA ","6565 SOUTH NEWPORT AVENUE 227 , TULSA , OK","OK",12,9,2010,-95.9776568,36.0681283
"TULSA ","3959 EAST ADMIRAL COURT  , TULSA , OK","OK",12,9,2010,-95.931163,36.161952
"TULSA ","1140 SOUTH 101ST, TULSA , OK","OK",12,12,2010,-95.865184,36.146584
"TULSA ","2123 NORTH NORWOOD PLACE C , TULSA , OK","OK",12,15,2010,-95.9062464,36.1852434
"TULSA ","1137 SOUTH ERIE AVENUE C , TULSA , OK","OK",12,16,2010,-95.9167871,36.1468457
"TULSA ","1441 NORTH HARVARD AVENUE  , TULSA , OK","OK",12,31,2010,-95.9403022,36.1764691
"TULSA ","1545 NORTH JOPLIN AVENUE  , TULSA , OK","OK",1,3,2011,-95.9116,36.178785
"TULSA ","2132 EAST 46TH STREET  , TULSA , OK","OK",1,4,2011,-95.9610062,36.097
"TULSA ","1729 SOUTH MEMORIAL DRIVE 101 , TULSA , OK","OK",1,6,2011,-95.886557,36.1367731
"TULSA ","729 SOUTH TROOST AVENUE  , TULSA , OK","OK",1,6,2011,-95.968388,36.1503712
"TULSA ","1729 SOUTH MEMORIAL DRIVE 101 , TULSA , OK","OK",1,8,2011,-95.886557,36.1367731
"TULSA ","3225 EAST 30TH PLACE 125 , TULSA , OK","OK",1,8,2011,-95.9419987,36.1201929
"TULSA ","2325 WEST 44TH STREET  , TULSA , OK","OK",1,13,2011,-96.019553,36.100248
"TULSA ","1300 NORTH COLUMBIA AVENUE  , TULSA , OK","OK",1,13,2011,-95.9519754,36.1735079
"TULSA ","4301 WEST 61ST STREET  , TULSA , OK","OK",1,19,2011,-96.041368,36.075986
"TULSA ","1050 EAST 61ST STREET 62 , TULSA , OK","OK",1,21,2011,-95.978406,36.073948
"TULSA ","4529 SOUTH 30TH WEST AVENUE  , TULSA , OK","OK",1,23,2011,-96.025819,36.09794
"TULSA ","149 NORTH COLLEGE AVENUE  , TULSA , OK","OK",1,30,2011,-95.945071,36.1643789
"TULSA ","104 NORTH YORKTOWN AVENUE  , TULSA , OK","OK",2,8,2011,-95.962328,36.162752
"TULSA ","1911 EAST 49TH  218 , TULSA , OK","OK",2,8,2011,-95.9638441,36.0919854
"TULSA ","2238 NORTH TOLEDO PLACE  , TULSA , OK","OK",2,12,2011,-95.926241,36.1869129
"TULSA ","5932 EAST MARSHALL STREET  , TULSA , OK","OK",2,17,2011,-95.910388,36.171179
"TULSA ","402.5 SOUTH QUEBEC AVENUE  , TULSA , OK","OK",2,17,2011,-95.93062,36.1548469
"TULSA ","4120 SOUTH 130TH EAST AVENUE  , TULSA , OK","OK",2,18,2011,-95.8325058,36.1068602
"TULSA ","233 SOUTH 89TH E AVENUE  , TULSA , OK","OK",2,20,2011,-95.876673,36.157773
"TULSA ","1023 EAST 60 STREET 518 , TULSA , OK","OK",3,3,2011,-95.9780892,36.0770705
"TULSA ","1125 SOUTH YORKTOWN AVENUE  , TULSA , OK","OK",3,6,2011,-95.961238,36.146976
"TULSA ","2238 NORTH TOLEDO PLACE  , TULSA , OK","OK",3,10,2011,-95.926241,36.1869129
"TULSA ","6320  OWASSO AVENUE C , TULSA , OK","OK",3,11,2011,-95.977776,36.071283
"TULSA ","711 NORTH 96TH AVENUE  , TULSA , OK","OK",3,12,2011,-95.8701041,36.166064
"TULSA ","4115 SOUTH ZUNIS AVENUE  , TULSA , OK","OK",3,15,2011,-95.958632,36.103735
"TULSA ","1536 SOUTH COLLEGE AVENUE  , TULSA , OK","OK",3,15,2011,-95.946242,36.139292
"TULSA ","3500 WEST 1ST STREET  , TULSA , OK","OK",3,16,2011,-96.031269,36.1543319
"TULSA ","1028 EAST 77TH AVENUE  , TULSA , OK","OK",3,16,2011,-95.9697755,36.0523541
"TULSA ","4550 EAST 33RD STREET  , TULSA , OK","OK",3,18,2011,-95.9241825,36.1154647
"TULSA ","4664 SOUTH WINSTON, TULSA , OK","OK",3,18,2011,-95.924003,36.09572
"TULSA ","735 NORTH ATLANTA AVENUE  , TULSA , OK","OK",3,22,2011,-95.955626,36.165638
"TULSA ","3214 SOUTH WINSTON AVENUE 25 , TULSA , OK","OK",3,23,2011,-95.9240103,36.1163953
"TULSA ","5316 WEST 8TH STREET  , TULSA , OK","OK",3,24,2011,-96.052345,36.1464349
"TULSA ","1618 SOUTH 131, TULSA , OK","OK",3,25,2011,-95.8303532,36.1398011
"TULSA ","2129 NORTH BIRMINGHAM PLACE  , TULSA , OK","OK",3,27,2011,-95.952349,36.185418
"TULSA ","3327 EAST 7TH, TULSA , OK","OK",3,29,2011,-95.939168,36.151092
"TULSA ","5818 S  OWASSO, TULSA , OK","OK",3,30,2011,-95.9769628,36.0778899
"TULSA ","5823 EAST 76TH PLACE  , TULSA , OK","OK",3,31,2011,-95.910682,36.05382
"TULSA ","12534 EAST 7TH STREET 311 , TULSA , OK","OK",4,1,2011,-95.836453,36.151136
"TULSA ","8181 EAST 41ST STREET  , TULSA , OK","OK",4,9,2011,-95.8843286,36.10559
"TULSA ","3232 EAST INDEPENDENCE STREET  , TULSA , OK","OK",4,13,2011,-95.941177,36.165724
"TULSA ","2260 NORTH COLUMBIA AVENUE  , TULSA , OK","OK",4,20,2011,-95.952085,36.187372
"TULSA ","3316 EAST 4TH PLACE  , TULSA , OK","OK",4,21,2011,-95.939577,36.1548019
"TULSA ","336 EAST 11TH STREET 9 , TULSA , OK","OK",4,28,2011,-95.982116,36.147616
"TULSA ","4707 SOUTH 32ND WEST AVENUE  , TULSA , OK","OK",5,3,2011,-96.028064,36.095139
"TULSA ","4304 SOUTH 109TH AVENUE 1305 , TULSA , OK","OK",5,6,2011,-95.8567133,36.1013766
"TULSA ","2215 EAST 10TH STREET  , TULSA , OK","OK",5,10,2011,-95.960269,36.1492069
"TULSA ","7141 EAST KING STREET  , TULSA , OK","OK",5,12,2011,-95.896171,36.168772
"TULSA ","720  51ST WEST AVENUE  , TULSA , OK","OK",5,13,2011,-96.049905,36.147149
"TULSA ","7913 SOUTH WHEELING AVENUE  , TULSA , OK","OK",5,16,2011,-95.964252,36.0483188
"TULSA ","733 WEST 23RD STREET  , TULSA , OK","OK",5,19,2011,-95.9998881,36.1298614
"TULSA ","1728 EAST 129TH AVENUE  , TULSA , OK","OK",5,20,2011,-95.8503692,36.0691179
"TULSA ","1050 EAST 61ST STREET 98 , TULSA , OK","OK",5,21,2011,-95.978406,36.073948
"TULSA ","2423 EAST 51ST N STREET  , TULSA , OK","OK",5,22,2011,-95.956275,36.228149
"TULSA ","3505  27TH STREET  , TULSA , OK","OK",5,23,2011,-95.9630032,36.1247005
"TULSA ","1114 WEST 1ST STREET  , TULSA , OK","OK",6,1,2011,-96.004424,36.1523228
"TULSA ","3505 EAST 27TH PLACE  , TULSA , OK","OK",6,8,2011,-95.93765,36.123707
"TULSA ","527 SOUTH 48 W AVENUE  , TULSA , OK","OK",6,8,2011,-96.045754,36.148952
"TULSA ","5318 EAST LATIMER COURT  , TULSA , OK","OK",6,10,2011,-95.9172596,36.1707627
"TULSA ","1320  S 73RD EAST AVE, TULSA , OK","OK",6,16,2011,-95.895988,36.143608
"TULSA ","3624  S JACKSON AVE, TULSA , OK","OK",6,28,2011,-96.000081,36.110418
"TULSA ","1140 EAST 61ST STREET 36 , TULSA , OK","OK",6,29,2011,-95.9806304,36.0747738
"TULSA ","5623 SOUTH QUINCY AVENUE 7 , TULSA , OK","OK",7,6,2011,-95.973186,36.081567
"TULSA ","4550 EAST 33RD STREET 101 , TULSA , OK","OK",7,6,2011,-95.9241825,36.1154647
"TULSA ","11922 EAST 37TH PLACE  , TULSA , OK","OK",7,7,2011,-95.845178,36.109018
"TULSA ","4120  CHARLES PAGE BOULEVARD  , TULSA , OK","OK",7,8,2011,-96.039258,36.147775
"TULSA ","6100 WEST 11TH PLACE  , TULSA , OK","OK",7,12,2011,-96.0618352,36.1421378
"TULSA ","717 NORTH SANDUSKY AVENUE  , TULSA , OK","OK",7,12,2011,-95.92747,36.1650459
"TULSA ","118 NORTH COLOMBIA PLACE  , TULSA , OK","OK",7,21,2011,-95.9507409,36.16331
"TULSA ","4054 EAST 27TH STREET  , TULSA , OK","OK",7,28,2011,-95.931631,36.123221
"TULSA ","1707 SOUTH MEMORIAL DRIVE UNIT 242 , TULSA , OK","OK",7,31,2011,-95.8865525,36.1369538
"TULSA ","5546 SOUTH LEWIS COURT  , TULSA , OK","OK",8,1,2011,-95.9570582,36.0823442
"TULSA ","1825 NORTH BIRMINGHAM PLACE  , TULSA , OK","OK",8,9,2011,-95.952904,36.181689
"TULSA ","2550 SOUTH 135 EAST AVENUE  , TULSA , OK","OK",8,10,2011,-95.827203,36.127305
"TULSA ","2642 EAST 3RD STREET  , TULSA , OK","OK",8,13,2011,-95.95189,36.156231
"TULSA ","2104 NORTH ATLANTA PLACE  , TULSA , OK","OK",8,14,2011,-95.9558361,36.1845146
"TULSA ","2550 SOUTH 135TH EAST AVENUE  , TULSA , OK","OK",8,23,2011,-95.827203,36.127305
"TULSA ","344 SOUTH ZUNIS AVENUE  , TULSA , OK","OK",8,26,2011,-95.961318,36.155143
"TULSA ","2103 EAST TECUMSEH AVENUE  , TULSA , OK","OK",8,29,2011,-95.962124,36.182241
"TULSA ","239 SOUTH 69TH E. AVENUE  , TULSA , OK","OK",9,4,2011,-95.899797,36.157617
"TULSA ","1759 EAST OKLAHOMA STREET  , TULSA , OK","OK",9,9,2011,-95.9651573,36.1752556
"TULSA ","244 SOUTH 73RD E AVENUE  , TULSA , OK","OK",9,13,2011,-95.895961,36.157557
"TULSA ","3731  QUAKER AVENUE  , TULSA , OK","OK",9,13,2011,-95.9732194,36.2073946
"TULSA ","2420 NORTH OXFORD AVENIDA  , TULSA , OK","OK",9,14,2011,-95.905587,36.1888099
"TULSA ","4928 EAST EASTON STREET  , TULSA , OK","OK",9,15,2011,-95.921145,36.163654
"TULSA ","2636 EAST ARCHER STREET  , TULSA , OK","OK",9,18,2011,-95.952127,36.162351
"TULSA ","10117  11TH STREET 224 , TULSA , OK","OK",9,18,2011,-95.8639893,36.1489476
"TULSA ","1328 SOUTH 123RD E. AVENUE  , TULSA , OK","OK",9,19,2011,-95.840538,36.142932
"TULSA ","3335 EAST 7TH STREET  , TULSA , OK","OK",9,20,2011,-95.938828,36.151093
"TULSA ","1440 NORTH GARY PLACE  , TULSA , OK","OK",9,22,2011,-95.941322,36.176785
"TULSA ","5408 EAST 71ST PLACE 1914 , TULSA , OK","OK",9,25,2011,-95.9167725,36.0595635
"TULSA ","2536 EAST 6TH STREET 2 , TULSA , OK","OK",9,27,2011,-95.9544219,36.151483
"TULSA ","4628 NORTH MAIN STREET  , TULSA , OK","OK",9,27,2011,-95.996321,36.221531
"TULSA ","3104 SOUTH 124 E AVENUE  , TULSA , OK","OK",9,30,2011,-95.8396999,36.118716
"TULSA ","1060 EAST 60 STREET 223 , TULSA , OK","OK",10,3,2011,-95.9786668,36.0770445
"TULSA ","1429 NORTH BRADDEN AVENUE  , TULSA , OK","OK",10,4,2011,-95.9199,36.176392
"TULSA ","1313 EAST 62 STREET  , TULSA , OK","OK",10,6,2011,-95.974846,36.073866
"TULSA ","132 NORTH COLUMBIA AVENUE  , TULSA , OK","OK",10,9,2011,-95.95186,36.163724
"TULSA ","5727 EAST 18TH STREET  , TULSA , OK","OK",10,9,2011,-95.912424,36.136797
"TULSA ","5123 EAST EASTON STREET  , TULSA , OK","OK",10,12,2011,-95.9191419,36.164193
"TULSA ","12958 EAST 28TH PLACE  , TULSA , OK","OK",10,13,2011,-95.8328604,36.124237
"TULSA ","1843 NORTH HARVARD, TULSA , OK","OK",10,18,2011,-95.939938,36.182316
"TULSA ","510 SOUTH OWASSO AVENUE  , TULSA , OK","OK",10,25,2011,-95.97761,36.154371
"TULSA ","824 NORTH QUEBEC AVENUE  , TULSA , OK","OK",10,27,2011,-95.930894,36.167045
"TULSA ","1620 NORTH YORKTOWN PLACE  , TULSA , OK","OK",10,28,2011,-95.961341,36.180016
"TULSA ","2716 SOUTH 109TH E. AVENUE  , TULSA , OK","OK",11,1,2011,-95.855157,36.124451
"TULSA ","2752 EAST ARCHER STREET  , TULSA , OK","OK",11,8,2011,-95.949434,36.16234
"TULSA ","2656 SOUTH 135 AVENUE  , TULSA , OK","OK",11,17,2011,-95.827117,36.126441
"TULSA ","6108 WEST 11TH STREET  , TULSA , OK","OK",11,17,2011,-96.0608608,36.1444076
"TULSA ","3218 SOUTH 93 E. AVENUE 229 , TULSA , OK","OK",11,26,2011,-95.871514,36.11681
"TULSA ","2328 NORTH BIRMINGHAM AVENUE  , TULSA , OK","OK",2,11,2012,-95.9540922,36.1872092
"TULSA ","9*01  ELGIN AVENUE , TULSA , OK","OK",2,15,2012,-95.9878773,36.1579461
"TULSA ","5314 WEST 4TH STREET , TULSA , OK","OK",2,21,2012,-96.0523855,36.1515186
"TULSA ","715 SOUTH 101ST EAST AVENUE 107 , TULSA , OK","OK",2,22,2012,-95.8643125,36.1508718
"TULSA ","1547 EAST INDEPENDENCE STREET  , TULSA , OK","OK",2,23,2012,-95.9697633,36.1656505
"TULSA ","1723 SOUTH RIVERSIDE DRIVE , TULSA , OK","OK",2,23,2012,-95.9931539,36.1369296
"TULSA ","19008 EAST 4TH STREET , TULSA , OK","OK",2,24,2012,-95.765165,36.155675
"TULSA ","5663 WEST 3RD  , TULSA , OK","OK",2,24,2012,-96.054595,36.15293
"TULSA ","9405 EAST 65TH STREET 3607 , TULSA , OK","OK",2,25,2012,-95.870567,36.0696725
"TULSA ","6607 EAST LATIMER PLACE  , TULSA , OK","OK",2,27,2012,-95.902888,36.171004
"TULSA ","3743 WEST 45TH PLACE , TULSA , OK","OK",2,29,2012,-96.035827,36.09793
"TULSA ","4631 SOUTH BRADEN AVENUE 66 , TULSA , OK","OK",6,1,2012,-95.9189064,36.0959333
"TULSA ","6209 EAST 17TH STREET  , TULSA , OK","OK",6,2,2012,-95.906899,36.138687
"TULSA ","7928 SOUTH SHERIDAN ROAD  , TULSA , OK","OK",7,1,2012,-95.9042375,36.0488205
"TULSA ","116 EAST 27TH STREET  , TULSA , OK","OK",7,5,2012,-95.9812605,36.1251918
"TULSA ","1537 NORTH NORWOOD AVENUE  , TULSA , OK","OK",7,6,2012,-95.906533,36.1784419
"TULSA ","1006 SOUTH 107TH EAST AVENUE D , TULSA , OK","OK",7,9,2012,-95.8578964,36.1483569
"TULSA ","1078 NORTH IRVINGTON AVENUE  , TULSA , OK","OK",7,19,2012,-95.913167,36.173
"TULSA ","7121 SOUTH MEMORIAL DRIVE  , TULSA , OK","OK",7,23,2012,-95.8858319,36.0599075
"TULSA ","7567 EAST 26TH COURT  , TULSA , OK","OK",8,6,2012,-95.8913063,36.1248535
"TULSA ","6121 WEST 11TH STREET  , TULSA , OK","OK",8,16,2012,-96.0610189,36.1444408
"TULSA ","1621 SOUTH 121ST EAST AVENUE  , TULSA , OK","OK",8,17,2012,-95.841864,36.138489
"TULSA ","108 NORTH COLLAGE AVENUE  , TULSA , OK","OK",8,22,2012,-95.94538,36.1629286
"TULSA ","1526 NORTH DELEWARE AVENUE  , TULSA , OK","OK",8,29,2012,-95.950174,36.178097
"TULSA ","1320 SOUTH 73RD EAST AVE AVENUE  , TULSA , OK","OK",10,15,2012,-95.895988,36.143608
"TULSA ","1805 EAST 73RD STREET  , TULSA , OK","OK",3,1,2013,-95.9655858,36.0583871
"TULSA ","4308 NORTH IROQUOIS AVE AVENUE  , TULSA , OK","OK",3,1,2013,-95.983672,36.21689
"TULSA ","6330 SOUTH OWASSO AVENUE G , TULSA , OK","OK",3,5,2013,-95.9768183,36.071494
"TULSA ","13035 EAST 16TH STREET  , TULSA , OK","OK",3,7,2013,-95.8321122,36.1401615
"TULSA ","10501 EAST ADMIRAL BOULEVARD  , TULSA , OK","OK",3,19,2013,-95.8601101,36.1595931
"TULSA ","302 EAST 35TH PLACE  , TULSA , OK","OK",3,20,2013,-95.9803988,36.1122997
"TULSA ","7325 SOUTH YALE AVENUE 216 , TULSA , OK","OK",5,2,2013,-95.920847,36.056275
"TULSA ","7762 SOUTH S VICTOR AVE AVENUE A , TULSA , OK","OK",11,1,2013,-95.9649088,36.0517505
"TULSA ","2129 WEST W 47TH ST S STREET  , TULSA , OK","OK",11,8,2013,-96.017312,36.09602
"TULSA ","6657 SOUTH S VICTOR AVE AVENUE 101 , TULSA , OK","OK",12,3,2013,-95.964875,36.066541
"TULSA ","1007 EAST E 60TH ST/E 60TH ST S, TULSA , OK","OK",12,9,2013,-96.072585,36.074536
"TULSA ","9262 EAST E 58TH ST S STREET  , TULSA , OK","OK",12,20,2013,-95.871305,36.080167
"TULSA ","6566 EAST 21ST PLACE , TULSA , OK","OK",12,24,2014,-95.9026054,36.1315618
"TULSA ","1020 N DELAWARE AVENUE , TULSA , OK","OK",1,13,2015,-95.949042,36.168816
"TULSA ","4903 E LIPI , TULSA , OK","OK",1,17,2015,-95.992775,36.1539816
"TULSA ","1512 N COLUMBIA PLACE , TULSA , OK","OK",1,23,2015,-95.9512869,36.177642
"WAGONER ","139 NORTH QUEBEC AVENUE  , BROKEN ARROW , OK","OK",8,2,2000,-95.7974526,36.060949
"WAGONER ","4652 SOUTH 28TH W. AVENUE  , BROKEN ARROW , OK","OK",8,6,2000,-95.755888,36.048409
"WAGONER ","2235 SOUTH MAYBELLE AVENUE  , BROKEN ARROW , OK","OK",9,29,2000,-95.7974526,36.060949
"WAGONER ","1425 SOUTH ERIE AVENUE  , BROKEN ARROW , OK","OK",1,31,2001,-95.8283413,36.1189229
"WAGONER ","2556 SOUTH 135TH E. AVENUE 74104 , BROKEN ARROW , OK","OK",3,5,2001,-95.8266494,36.1272535
"WAGONER ","401 SOUTH 37TH W. AVENUE  , BROKEN ARROW , OK","OK",6,29,2001,-95.8113159,36.0131346
"WAGONER ","6730  25TH PLACE  , BROKEN ARROW , OK","OK",7,12,2001,-95.8567028,36.1274898
"WAGONER ","1328 SOUTH 23RD E. AVENUE  , BROKEN ARROW , OK","OK",7,27,2001,-95.7616673,35.9816068
"WAGONER ","  1704 26TH N ST, BROKEN ARROW , OK","OK",12,12,2002,-95.758968,36.0690839
"WAGONER ","  303 9TH N ST 28, BROKEN ARROW , OK","OK",1,14,2003,-95.779026,36.0548829
"WAGONER ","  9449 225TH S AVE, BROKEN ARROW , OK","OK",4,23,2003,-95.7227,36.0291179
"WAGONER ","  3105 214TH EAST S AVE, BROKEN ARROW , OK","OK",4,25,2003,-95.7391025,36.1186767
"WAGONER ","  21240 46TH E ST, BROKEN ARROW , OK","OK",5,19,2003,-95.740331,36.096736
"WAGONER ","  1202 31ST N ST, BROKEN ARROW , OK","OK",6,13,2003,-95.753493,36.063322
"WAGONER ","  21441 47TH E ST, BROKEN ARROW , OK","OK",10,14,2003,-95.736469,36.0956441
"WAGONER ","  1214 30TH N ST, BROKEN ARROW , OK","OK",1,22,2004,-95.754304,36.064313
"WAGONER ","  9461 225TH EAST S AVE, BROKEN ARROW , OK","OK",1,28,2004,-95.724897,36.027762
"WAGONER ","  313 62ND S ST, BROKEN ARROW , OK","OK",3,11,2004,-95.7111089,36.050558
"WAGONER ","  28610 51 E ST, BROKEN ARROW , OK","OK",6,17,2004,-95.6609797,36.0897361
"WAGONER ","  1221 27TH N ST, BROKEN ARROW , OK","OK",8,8,2006,-95.7566602,36.0650022
"WAGONER ","  9449 225TH E S AVE, BROKEN ARROW , OK","OK",11,17,2009,-95.7227,36.0291179
"WAGONER ","  1223 30TH N ST, BROKEN ARROW , OK","OK",3,16,2011,-95.753794,36.065136
"WAGONER ","  3413 29TH N ST, CATOOSA , OK","OK",10,24,2003,-95.7541869,36.0848707
"WAGONER ","  313 62ND S ST, CATOOSA , OK","OK",12,26,2003,-95.6986995,36.0746387
"WAGONER ","  1111 27 N ST, CHEUTEAU , OK","OK",4,13,2004,-95.9917439,36.7563778
"WAGONER ","  6080 263RD EAST S AVE, COWETA , OK","OK",2,2,2000,-95.6835451,36.0122552
"WAGONER ","  8501 257TH EAST S AVE, COWETA , OK","OK",9,24,2001,-95.6902382,36.0461876
"WAGONER ","  12110 225TH S AVE, COWETA , OK","OK",12,7,2001,-95.726486,35.987611
"WAGONER ","  2607 PRINCETON E CT, COWETA , OK","OK",7,27,2002,-95.650814,35.9517674
"WAGONER ","3238 SOUTH 214TH AVENUE  , COWETA , OK","OK",3,31,2003,-95.650814,35.9517674
"WAGONER ","7300 SOUTH 336TH AVENUE  , COWETA , OK","OK",9,16,2003,-95.6031051,36.0571439
"WAGONER ","26700 EAST 61ST STREET  , COWETA , OK","OK",12,4,2003,-95.6359053,36.0753075
"WAGONER ","  382 285TH E AVE, COWETA , OK","OK",2,3,2007,-95.6585709,35.963014
"WAGONER ","  668443 320 S RD RT 1 247AA, COWETA , OK","OK",11,20,2008,-95.650814,35.9517674
"WAGONER ","  806 BROADWAY N, COWETA , OK","OK",11,28,2009,-95.6498672,35.9412729
"WAGONER ","  30470 121ST E ST, HASKELL , OK","OK",12,3,2010,-95.674149,35.8203784
"WAGONER ","  28609 138TH E ST, OKAY , OK","OK",7,6,2000,-95.3182985,35.8506548
"WAGONER ","  28525 150TH E ST, OKAY , OK","OK",4,22,2009,-95.3182985,35.8506548
"WAGONER ","28426 EAST 141ST STREET  , OKAY , OK","OK",8,11,2011,-95.3182985,35.8506548
"WAGONER ","31014 EAST 211TH S STREET  , OKAY , OK","OK",8,17,2011,-95.3182985,35.8506548
"WAGONER ","224 SOUTH BROADWAY, TULSA , OK","OK",10,27,2010,-95.7929684,36.0524398
"WAGONER ","15492 SOUTH 292ND EAST AVENUE  , WAGONER , OK","OK",10,7,2001,-95.650965,35.93957
"WAGONER ","38TH E ST 7401, WAGONER , OK","OK",11,7,2003,-95.3185263,35.8297208
"WAGONER ","  3430 76TH E ST, WAGONER , OK","OK",12,21,2003,-95.3139991,35.8522382
"WAGONER ","  4800 251-A E, WAGONER , OK","OK",2,12,2004,-95.6961704,36.0297799
"WAGONER ","8141 NORTH 58TH STREET  , WAGONER , OK","OK",4,10,2005,-95.2821439,35.896438
"WAGONER ","8424 EAST 86TH STREET  , WAGONER , OK","OK",2,26,2009,-95.6838341,36.0385409
"WAGONER ","4403 EAST 76TH STREET  , WAGONER , OK","OK",7,12,2009,-95.3109122,35.8522477
"WAGONER ","19814 EAST 4TH STREET  , WAGONER , OK","OK",1,12,2011,-95.755955,36.155415
"WAGONER ","  227 MAIN S ST, WAGONER , OK","OK",3,3,2011,-95.376695,35.957281
"WASHINGTON ","  310 STATE S ST, BARTLESVILLE , OK","OK",3,30,2001,-95.9350194,36.7533851
"WASHINGTON ","  606 1 ST NE ST, BARTLESVILLE , OK","OK",4,2,2001,-95.9342277,36.7914528
"WASHINGTON ","504 NORTHWEST 5TH STREET 1 , BARTLESVILLE , OK","OK",4,4,2001,-95.9723379,36.7480622
"WASHINGTON ","403  HALL AVENUE  , BARTLESVILLE , OK","OK",7,31,2002,-96.612866,35.9857815
"WASHINGTON ","611 SOUTH FILMORE  B , BARTLESVILLE , OK","OK",1,29,2003,-95.9808179,36.7473114
"WASHINGTON ","909 NORTHWEST 3RD, BARTLESVILLE , OK","OK",4,2,2003,-95.9674445,36.749753
"WASHINGTON ","  13957 237TH S ST, BARTLESVILLE , OK","OK",4,10,2003,-95.9808179,36.7473114
"WASHINGTON ","68360 SOUTH 313 ROAD  , BARTLESVILLE , OK","OK",4,12,2003,-96.151851,36.7515647
"WASHINGTON ","810 EAST 4TH  8 , BARTLESVILLE , OK","OK",5,9,2003,-95.9679028,36.7487569
"WASHINGTON ","  16246 3940 N RD, BARTLESVILLE , OK","OK",5,15,2003,-95.9894629,36.7797433
"WASHINGTON ","  3906 INDIANA  ST, BARTLESVILLE , OK","OK",9,12,2003,-95.9338004,36.7625094
"WASHINGTON ","  108 20TH SE ST, BARTLESVILLE , OK","OK",12,1,2003,-95.978176,36.72821
"WASHINGTON ","  2204 OSAGE S, BARTLESVILLE , OK","OK",11,24,2004,-95.9765971,36.7219393
